id,Value
0,1006.4482199494886
1,1007.5091107547178
2,921.4093363695488
3,886.7174635384752
4,845.9658791628755
5,859.6391259998643
6,872.2107167497696
7,548.8986333225001
8,-203.97895421927046
9,-177.07518896427263
10,-43.10866016923194
11,907.2586489376401
12,915.7888368278225
13,841.3284969264405
14,802.029929997834
15,845.7194246521198
16,852.8978414768155
17,845.4815069760693
18,864.4311152054092
19,889.0828670701411
20,960.9000026914773
21,963.8081778831072
22,974.8554222481079
23,976.717622942886
24,919.9538629985522
25,897.527896695024
26,880.0369349722139
27,843.5334805246064
28,814.8995463176759
29,805.6359081972955
30,935.1160138785691
31,917.6244948261225
32,880.887358625941
33,851.8378980237143
34,833.5297233812298
35,833.8555934768212
36,872.3458366400416
37,862.8548378024058
38,813.5471984269701
39,885.4640162990983
40,877.5540454856424
41,888.6260890460627
42,867.8946797674837
43,855.1500842321329
44,849.1402909805878
45,864.1060713897969
46,905.5219452459158
47,891.8381308170533
48,899.5405859768397
49,885.1674826912565
50,862.5081067207302
51,878.0881374419112
52,926.5922346193179
53,909.743685155307
54,960.6244456342997
55,919.4893142352655
56,924.6522133748152
57,894.596931260427
58,880.3003650167253
59,827.6203131803579
60,813.6585815155148
61,820.9419507436414
62,853.2552876274661
63,851.2463438515681
64,852.338663497743
65,758.458962242569
66,682.6265449204092
67,655.0561274480476
68,740.4887314484553
69,806.3758081456626
70,458.3796404801167
71,-207.63105415581174
72,-153.87833173379107
73,-48.375327589644144
74,759.1866909069054
75,771.4179113496207
76,728.523167724276
77,705.4342539850662
78,723.9598275286045
79,729.4450464220711
80,727.3182431600285
81,734.1770964891839
82,749.6957922864677
83,782.7812485169661
84,783.7107907444777
85,787.5920979586987
86,790.1862098825809
87,765.1420824714047
88,751.1844219049066
89,741.0597312936017
90,716.6867969505137
91,699.2631501418098
92,699.3281990898874
93,767.3439012363556
94,762.6782735392894
95,745.3065229920838
96,731.0298192795942
97,718.3856742975912
98,719.5767082130061
99,742.7791375013035
100,741.1172663675866
101,699.9786576611626
102,755.9823646912834
103,754.0778641077708
104,759.6405168174234
105,751.4033630252749
106,746.6377271650829
107,744.2147708281636
108,749.2985781506308
109,769.3515243545181
110,764.6995147337843
111,769.3886593023364
112,762.7249171441566
113,753.8392340664841
114,759.1428343103627
115,785.2955184660425
116,778.7029069791056
117,799.5095732341492
118,782.0417226924817
119,781.272963733739
120,768.1866476224891
121,760.9612985338156
122,730.6985444542228
123,722.6830890998137
124,731.4302843271059
125,745.8555197465456
126,560.5590906585163
127,484.89752055517863
128,599.8741729469389
129,679.2238955254862
130,641.8913758789541
131,650.6372845043514
132,612.8285056220454
133,395.7654810924978
134,-57.59955690051863
135,-100.44032357571064
136,-16.84375561161221
137,641.9439206543545
138,657.6019175141312
139,645.837979941262
140,638.749175737062
141,632.6601411979065
142,636.434293237225
143,639.4586923881826
144,634.5171432861348
145,640.9883829985203
146,636.1285151313042
147,635.1294353895054
148,632.0192687473112
149,635.2887879802028
150,641.2937635220234
151,635.7194572937864
152,632.861055943642
153,620.5535991029934
154,614.2141549807693
155,623.314571087264
156,630.9131080599208
157,638.7315999481748
158,640.3427956145854
159,640.5603635914292
160,633.5662269542704
161,635.5798927292407
162,643.6736813500082
163,649.6169719647356
164,616.9234297181482
165,656.788496842776
166,660.7258154880894
167,660.8798542789059
168,664.8517819762039
169,667.8765915342042
170,668.9593580977587
171,664.4052552155066
172,663.5056582140986
173,667.6624598945732
174,669.372111659318
175,670.2622222853797
176,674.8333336026841
177,670.1140903386163
178,674.2778332118081
179,677.704889466925
180,669.111213654286
181,674.7945721132133
182,668.2900722955018
183,671.8099816760744
184,671.5276136321273
185,663.370786477008
186,661.2188616911538
187,671.270837239038
188,668.1822091419892
189,1110.5022095442455
190,1049.2782214115775
191,847.2290527780083
192,793.5944860082443
193,703.5559775676893
194,840.1767375410478
195,900.1723873886802
196,478.71477143953996
197,-260.94723418112187
198,-156.2477080635459
199,-44.58215096139065
200,877.8775799732176
201,880.9334866987331
202,787.2972370809872
203,738.3497902669096
204,800.2548466661544
205,807.8667360864902
206,796.2911305578405
207,824.3746462349097
208,853.9938571177797
209,952.9935647664757
210,957.4325413344345
211,973.9276111133881
212,974.6744658536252
213,895.2658982474902
214,868.1533834296707
215,846.2088755757238
216,803.810560968218
217,768.7757266014202
218,751.4635671637675
219,921.1814484031672
220,893.5128213822397
221,843.3397309113626
222,804.2322675805341
223,783.4078478838676
224,782.7658082329554
225,830.0895808021601
226,814.1646364950559
227,765.5082625954885
228,840.6668703940429
229,827.939322751278
230,842.7178943678315
231,812.7625730779718
232,794.0350364505971
233,785.3881382742013
234,807.9167798116371
235,863.9883226166123
236,843.393338628376
237,852.8152837395885
238,833.0462374551271
239,800.1819625210817
240,823.6235884111908
241,886.4948890453078
242,862.0433085024047
243,934.9432609159783
244,876.6841915100114
245,887.1007010023732
246,844.8729744836
247,825.8351675884754
248,759.4993084768751
249,741.9131038692161
250,746.3006222388707
251,791.3279711183541
