id,Value
0,1006.8590108572208
1,927.043420946394
2,902.1835372622132
3,869.8042694480478
4,862.3750761512881
5,836.1265694220508
6,821.5174284049486
7,537.0041915044574
8,-162.38878900090242
9,-162.38878900090242
10,-30.65645716151255
11,910.5062940070777
12,918.4982230944038
13,842.895726854541
14,803.0355027023884
15,848.0025969644835
16,855.1676846909326
17,847.4413939631801
18,867.0527056016429
19,891.9621236467406
20,965.6386212441104
21,968.6596019428539
22,980.1033295109228
23,981.8549787499333
24,923.5204212278784
25,900.8454346583796
26,883.0906195776316
27,846.3330375696485
28,817.3447749938875
29,807.4451034772235
30,939.5125161231344
31,921.2579138993021
32,883.6105480695771
33,853.8907309930726
34,835.4935045174202
35,835.7326278727467
36,874.7191683010799
37,864.7345860450678
38,815.8350164191154
39,887.5222677227896
40,879.2484370315062
41,890.5649036512652
42,869.1766337807178
43,856.0009717316045
44,849.8039720708633
45,865.3228029050505
46,907.7219642312441
47,893.5328101106704
48,901.3303749544203
49,886.5890070191198
50,863.2009392136384
51,879.355701364444
52,928.767428886663
53,911.3757378927584
54,963.8146370473312
55,921.4789251042512
56,927.0632867611504
57,896.1603828267486
58,881.552112656186
59,828.0562306795623
60,813.8778190568195
61,820.8567135432304
62,854.0488239152392
63,854.368055670992
64,768.3714455857097
65,740.1726748254483
66,714.8943946867413
67,728.8026587872532
68,715.0740961245178
69,711.3398230021958
70,459.33778208490025
71,-163.30167576585836
72,-163.30167576585836
73,-49.408732140789766
74,758.0881808825986
75,770.4121576833329
76,727.9042273268042
77,705.0110358507405
78,723.1852096123217
79,728.658424731071
80,726.610340380205
81,733.2947444085081
82,748.7100560324844
83,781.2672008483365
84,782.1676649644482
85,785.9450749840635
86,788.5580116600263
87,763.9521833069098
88,750.0915671350647
89,740.0568300406027
90,715.8108815978778
91,698.5185945171246
92,698.7329528398195
93,765.9528618307525
94,761.4794587878329
95,744.3695799368629
96,730.2898289641796
97,717.7015058375542
98,718.9096414271089
99,741.9313969555278
100,740.3901202065034
101,699.2691242969464
102,755.1722438924146
103,753.3585179123515
104,758.8483728878826
105,750.7883336176719
106,746.1371634933092
107,743.7648930410911
108,748.7046863757648
109,768.4711910708884
110,763.9507902850974
111,768.6046411600839
112,762.0458420793292
113,753.355945868203
114,758.5098298490711
115,784.3770220928192
116,777.9302592460928
117,798.3132950487649
118,781.1758234581077
119,780.3101282755612
120,767.4591432270145
121,760.3269933394831
122,730.3394968953022
123,722.3970872788962
124,731.1917061058863
125,745.3705940203021
126,553.1962340541495
127,580.8022452720699
128,636.2046052943491
129,638.2928374998271
130,626.0607194642237
131,624.6853005188614
132,631.7676468177278
133,409.55517200814074
134,-143.0491265725842
135,-143.0491265725842
136,-45.760100194454935
137,636.842807478849
138,653.6217215411896
139,643.7016681910728
140,637.5041021894056
141,629.1237870299663
142,632.9659399390724
143,636.5646086301545
144,630.4150966674148
145,636.5157273010765
146,628.3687878122408
147,627.1619159750859
148,623.3261815105674
149,626.82655934477
150,635.6310393882284
151,630.4229850410574
152,627.9888726247968
153,615.9765229330823
154,610.1771358765816
155,620.4903543651849
156,623.685585807563
157,632.9223045904207
158,636.1335235010176
159,637.5179443105972
160,630.5953553473481
161,632.7836117333146
162,640.1116215405914
163,646.9827906128285
164,613.1919959760336
165,653.9295177946046
166,658.5455741118147
167,658.2769323392382
168,663.436889218689
169,667.2463161284128
170,668.6670879194335
171,663.0983337236701
172,660.4802839267771
173,665.5641520505313
174,667.1289354843965
175,668.6692217063593
176,674.5602384146672
177,668.7867260353098
178,671.4235879486673
179,675.8346923330035
180,664.4327344075141
181,672.268786724802
182,664.9549979247636
183,669.9888766960851
184,670.2445168103723
185,663.407680308305
186,661.6065098298651
187,672.3067486395586
188,667.6551725328708
189,1121.852731090234
190,918.3421928155391
191,841.8061666192793
192,811.035453224564
193,819.5438360296977
194,786.2256188082222
195,764.2547201652064
196,493.63585253315966
197,-168.82478320207997
198,-168.82478320207997
199,-41.08140492985899
200,877.0316583798151
201,880.0320507122465
202,786.6688817841548
203,737.8670511902255
204,799.6338751149364
205,807.2149678296032
206,795.6594566113711
207,823.686911454995
208,853.2113503269412
209,951.9751114916661
210,956.4058920290614
211,972.8686677797573
212,973.6036551675375
213,894.3779143113399
214,867.3510852405036
215,845.4708857580637
216,803.2175203283709
217,768.2907740670776
218,750.9947017832425
219,920.259490321293
220,892.6370954536978
221,842.5861816095794
222,803.5771168250378
223,782.8267866150954
224,782.1802294812901
225,829.3594324574465
226,813.4566939650687
227,765.023320643205
228,839.8699147931616
229,827.162594048244
230,841.9032603684718
231,812.0116997226829
232,793.322372572054
233,784.6940740973951
234,807.1795436229364
235,863.1117974131371
236,842.5562995172058
237,851.9491618260358
238,832.227476347229
239,799.4325025245657
240,822.8291475934615
241,885.5284863086824
242,861.1283874275789
243,933.8698982262274
244,875.7410634588507
245,886.1510327309358
246,844.019532985201
247,825.0308119136421
248,758.8878738787768
249,741.3527822043629
250,745.6985174253743
251,790.6212319961357
